action_taken,action_taken_name,agency_code,agency_abbr,agency_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,applicant_race_name_1,applicant_race_name_2,applicant_race_name_3,applicant_race_name_4,applicant_race_name_5,applicant_sex,applicant_sex_name,application_date_indicator,as_of_year,census_tract_number,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,co_applicant_race_name_1,co_applicant_race_name_2,co_applicant_race_name_3,co_applicant_race_name_4,co_applicant_race_name_5,co_applicant_sex,co_applicant_sex_name,county_code,county_name,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_name_1,denial_reason_name_2,denial_reason_name_3,edit_status,edit_status_name,hoepa_status,hoepa_status_name,lien_status,lien_status_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,msamd,msamd_name,owner_occupancy,owner_occupancy_name,preapproval,preapproval_name,property_type,property_type_name,purchaser_type,purchaser_type_name,respondent_id,sequence_number,state_code,state_abbr,state_name,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,rate_spread,tract_to_msamd_income
4,Application withdrawn by applicant,5,NCUA,National Credit Union Administration,3,"Information not provided by applicant in mail, Internet, or telephone application",400,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2014,0002.04,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,20,Anchorage Municipality,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000005912,0000034,2,AK,Alaska,84900,550,1168,920,17.06999969482422,3381,,155.1300048828125
1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,59,5,,,,,White,,,,,1,Male,0,2014,0021.04,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,453,Travis County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),23-2470039,0005497,48,TX,Texas,75400,199,1141,738,50.29999923706055,2867,,91.48999786376953
3,Application denied by financial institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,34,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,0,2014,0018.40,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,453,Travis County,2,,,Employment history,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,23-2470039,0004697,48,TX,Texas,75400,144,2702,1756,70.87999725341797,9004,,72.5999984741211
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,205,5,,,,,White,,,,,1,Male,0,2014,0007.06,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,170,Matanuska-Susitna Borough,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,2,Home improvement,1,Conventional,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000005912,0000045,2,AK,Alaska,84900,232,1804,1547,16.31999969482422,4974,,92.0199966430664
5,File closed for incompleteness,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,87,2,,,,,Asian,,,,,1,Male,0,2014,0203.26,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,491,Williamson County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,23-2470039,0005622,48,TX,Texas,75400,269,1951,1861,23.520000457763672,5948,,139.08999633789062
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,102,5,,,,,White,,,,,1,Male,0,2014,0019.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,20,Anchorage Municipality,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000005912,0000035,2,AK,Alaska,84900,299,947,441,58.970001220703125,4194,,69.5
1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,86,5,,,,,White,,,,,1,Male,0,2014,0203.17,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,491,Williamson County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",23-2470039,0005600,48,TX,Texas,75400,242,484,385,38.459999084472656,3708,,123.31999969482422
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,106,5,,,,,White,,,,,1,Male,0,2014,0010.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,170,Matanuska-Susitna Borough,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000005912,0000033,2,AK,Alaska,84900,256,1268,998,17.350000381469727,3458,,112.08999633789062
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,76,5,,,,,White,,,,,2,Female,0,2014,0017.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,20,Anchorage Municipality,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,2,Home improvement,1,Conventional,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000005912,0000046,2,AK,Alaska,84900,209,1868,1479,34.58000183105469,5258,,112.26000213623047
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,90,5,,,,,White,,,,,1,Male,0,2014,0008.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,20,Anchorage Municipality,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000005912,0000053,2,AK,Alaska,84900,271,2030,976,63.16999816894531,7323,,66.19000244140625
1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,44,5,,,,,White,,,,,1,Male,0,2014,0017.54,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,453,Travis County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),23-2470039,0005016,48,TX,Texas,75400,130,1334,1075,26.290000915527344,4599,,99.5
3,Application denied by financial institution,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,86,5,,,,,White,,,,,1,Male,0,2014,0007.06,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,170,Matanuska-Susitna Borough,3,,,Credit history,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000005912,0000069,2,AK,Alaska,84900,260,1804,1547,16.31999969482422,4974,,92.0199966430664
1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,40,5,,,,,White,,,,,1,Male,0,2014,0018.61,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,453,Travis County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),23-2470039,0004888,48,TX,Texas,75400,118,1539,1288,60.70000076293945,4545,,102.73999786376953
1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,238,5,,,,,White,,,,,1,Male,0,2014,0206.03,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,491,Williamson County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),23-2470039,0005505,48,TX,Texas,75400,286,2440,2171,28.549999237060547,8596,,182.47999572753906
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,64,5,,,,,White,,,,,1,Male,0,2014,0002.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,20,Anchorage Municipality,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000005912,0000060,2,AK,Alaska,84900,237,1272,969,24.43000030517578,4110,,92.76000213623047
4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,257,5,,,,,White,,,,,1,Male,0,2014,0017.75,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,453,Travis County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,23-2470039,0005071,48,TX,Texas,75400,413,1354,1226,26.34000015258789,4973,,164.1699981689453
1,Loan originated,5,NCUA,National Credit Union Administration,3,"Information not provided by applicant in mail, Internet, or telephone application",84,5,,,,,White,,,,,1,Male,0,2014,0027.11,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,20,Anchorage Municipality,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000005912,0000070,2,AK,Alaska,84900,290,2230,2049,27.579999923706055,6589,,123.83000183105469
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,114,5,,,,,White,,,,,2,Female,0,2014,0024.00,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,20,Anchorage Municipality,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000005912,0000036,2,AK,Alaska,84900,287,955,770,38.040000915527344,3299,,114.70999908447266
1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,115,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,0,2014,0205.09,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,491,Williamson County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),23-2470039,0005637,48,TX,Texas,75400,288,2169,1937,35.040000915527344,6921,,155.41000366210938
4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,97,5,,,,,White,,,,,1,Male,0,2014,0017.68,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,453,Travis County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,23-2470039,0005784,48,TX,Texas,75400,254,2057,1652,15.970000267028809,5656,,145.02999877929688
1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,290,5,,,,,White,,,,,2,Female,0,2014,0003.07,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,453,Travis County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),23-2470039,0005177,48,TX,Texas,75400,174,715,422,33.220001220703125,1707,,98.66000366210938
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,48,5,,,,,White,,,,,2,Female,0,2014,0008.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,20,Anchorage Municipality,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000005912,0000075,2,AK,Alaska,84900,118,1191,993,54.97999954223633,4407,,67.23999786376953
1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,102,5,,,,,White,,,,,1,Male,0,2014,0008.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,453,Travis County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),23-2470039,0004988,48,TX,Texas,75400,159,855,418,82.55999755859375,3067,,30.799999237060547
1,Loan originated,5,NCUA,National Credit Union Administration,3,"Information not provided by applicant in mail, Internet, or telephone application",132,5,,,,,White,,,,,1,Male,0,2014,0002.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,20,Anchorage Municipality,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000005912,0000051,2,AK,Alaska,84900,362,2011,1621,19.709999084472656,5947,,104.98999786376953
1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,140,5,,,,,White,,,,,1,Male,0,2014,0206.05,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,491,Williamson County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),23-2470039,0005881,48,TX,Texas,75400,212,2203,1882,25.809999465942383,6447,,138.3000030517578
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,74,1,,,,,American Indian or Alaska Native,,,,,2,Female,0,2014,0017.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,20,Anchorage Municipality,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,1,Preapproval was requested,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000005912,0000041,2,AK,Alaska,84900,206,2621,1685,38.31999969482422,6843,,98.29000091552734
4,Application withdrawn by applicant,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,88,5,,,,,White,,,,,1,Male,0,2014,0008.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,170,Matanuska-Susitna Borough,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000005912,0000078,2,AK,Alaska,84900,160,1844,867,20.389999389648438,4895,,67.66000366210938
1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,108,5,,,,,White,,,,,1,Male,0,2014,0018.53,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,453,Travis County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),23-2470039,0005004,48,TX,Texas,75400,147,1379,1152,37.47999954223633,3255,,115.66999816894531
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,102,5,,,,,White,,,,,1,Male,0,2014,0019.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,20,Anchorage Municipality,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000005912,0000055,2,AK,Alaska,84900,201,947,441,58.970001220703125,4194,,69.5
1,Loan originated,5,NCUA,National Credit Union Administration,3,"Information not provided by applicant in mail, Internet, or telephone application",100,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,0,2014,0029.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,20,Anchorage Municipality,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000005912,0000074,2,AK,Alaska,84900,325,1357,671,10.859999656677246,2570,,123.43000030517578
4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,92,5,,,,,White,,,,,1,Male,0,2014,0014.03,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,453,Travis County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,23-2470039,0005313,48,TX,Texas,75400,244,486,257,49.65999984741211,1490,,54.380001068115234
4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,106,5,,,,,White,,,,,1,Male,0,2014,0017.65,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,453,Travis County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,23-2470039,0006479,48,TX,Texas,75400,232,4300,3537,22.299999237060547,12976,,156.8300018310547
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,50,5,,,,,White,,,,,1,Male,0,2014,0001.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,20,Anchorage Municipality,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000005912,0000040,2,AK,Alaska,84900,229,1923,1522,15.930000305175781,5736,,133.77999877929688
4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,87,2,,,,,Asian,,,,,1,Male,0,2014,0203.26,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,491,Williamson County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,23-2470039,0005832,48,TX,Texas,75400,269,1951,1861,23.520000457763672,5948,,139.08999633789062
1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,135,5,,,,,White,,,,,1,Male,0,2014,0109.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,209,Hays County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),23-2470039,0006073,48,TX,Texas,75400,236,3178,2534,36.83000183105469,10095,,133.88999938964844
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,116,5,,,,,White,,,,,1,Male,0,2014,0013.00,2,Not Hispanic or Latino,2,,,,,Asian,,,,,2,Female,20,Anchorage Municipality,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,2,Home improvement,1,Conventional,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000005912,0000048,2,AK,Alaska,84900,174,1306,1113,15.199999809265137,3059,,170.10000610351562
5,File closed for incompleteness,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,120,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,0,2014,0203.10,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,491,Williamson County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,23-2470039,0006505,48,TX,Texas,75400,319,1009,838,15.119999885559082,2500,,130.63999938964844
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,110,5,,,,,White,,,,,2,Female,0,2014,0027.02,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,20,Anchorage Municipality,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000005912,0000042,2,AK,Alaska,84900,323,3554,2926,26.829999923706055,9670,,111.62999725341797
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,60,5,,,,,White,,,,,2,Female,0,2014,0016.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,20,Anchorage Municipality,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000005912,0000068,2,AK,Alaska,84900,50,1139,765,38.2599983215332,4224,,103.70999908447266
4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,1,Hispanic or Latino,88,5,,,,,White,,,,,1,Male,0,2014,0021.04,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,453,Travis County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,23-2470039,0006104,48,TX,Texas,75400,179,1141,738,50.29999923706055,2867,,91.48999786376953
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,145,5,,,,,White,,,,,1,Male,0,2014,0029.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,20,Anchorage Municipality,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000005912,0000054,2,AK,Alaska,84900,378,1357,671,10.859999656677246,2570,,123.43000030517578
4,Application withdrawn by applicant,5,NCUA,National Credit Union Administration,1,Hispanic or Latino,84,5,,,,,White,,,,,1,Male,0,2014,0026.03,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,20,Anchorage Municipality,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000005912,0000082,2,AK,Alaska,84900,402,2177,1892,37.34000015258789,6341,,111.16999816894531
4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,79,5,,,,,White,,,,,1,Male,0,2014,0203.20,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,491,Williamson County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,12420,"Austin, Round Rock - TX",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,23-2470039,0005325,48,TX,Texas,75400,204,2248,1977,24.709999084472656,6638,,115.16999816894531
3,Application denied by financial institution,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,177,5,,,,,White,,,,,1,Male,0,2014,0002.04,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,20,Anchorage Municipality,4,,,Collateral,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,11260,Anchorage - AK,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000005912,0000076,2,AK,Alaska,84900,500,1168,920,17.06999969482422,3381,,155.1300048828125
