action_taken,action_taken_name,agency_code,agency_abbr,agency_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,applicant_race_name_1,applicant_race_name_2,applicant_race_name_3,applicant_race_name_4,applicant_race_name_5,applicant_sex,applicant_sex_name,application_date_indicator,as_of_year,census_tract_number,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,co_applicant_race_name_1,co_applicant_race_name_2,co_applicant_race_name_3,co_applicant_race_name_4,co_applicant_race_name_5,co_applicant_sex,co_applicant_sex_name,county_code,county_name,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_name_1,denial_reason_name_2,denial_reason_name_3,edit_status,edit_status_name,hoepa_status,hoepa_status_name,lien_status,lien_status_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,msamd,msamd_name,owner_occupancy,owner_occupancy_name,preapproval,preapproval_name,property_type,property_type_name,purchaser_type,purchaser_type_name,respondent_id,sequence_number,state_code,state_abbr,state_name,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,rate_spread,tract_to_msamd_income
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,25,5,,,,,White,,,,,2,Female,0,2011,1243.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,35,Cuyahoga County,4,1,,Collateral,Debt-to-income ratio,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0047014,39,OH,Ohio,62800,80,1638,1389,34.119998931884766,4335,,83.3499984741211
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,108,5,,,,,White,,,,,1,Male,2,2011,0909.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,57,Cherokee County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,2,FHA-insured,12060,"Atlanta, Sandy Springs, Marietta - GA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000852218,0415572,13,GA,Georgia,68300,175,2763,2515,11.319999694824219,7383,,120.30000305175781
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,23,5,,,,,White,,,,,2,Female,2,2011,0218.10,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,89,DeKalb County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,12060,"Atlanta, Sandy Springs, Marietta - GA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000852218,0415352,13,GA,Georgia,68300,120,1752,1660,16.260000228881836,4144,,156.11000061035156
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,90,5,,,,,White,,,,,1,Male,0,2011,1862.06,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,35,Cuyahoga County,1,,,Debt-to-income ratio,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0046743,39,OH,Ohio,62800,260,1060,946,7.579999923706055,3152,,166.5
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,119,5,,,,,White,,,,,1,Male,0,2011,0015.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000852218,0129933,55,WI,Wisconsin,68700,138,1311,1247,6.96999979019165,3972,,111.5999984741211
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,24,5,,,,,White,,,,,1,Male,0,2011,0009.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0130077,55,WI,Wisconsin,68700,56,1527,1294,21.829999923706055,3806,,90.4800033569336
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,17,5,,,,,White,,,,,2,Female,0,2011,4001.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,103,Medina County,3,1,,Credit history,Debt-to-income ratio,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0046830,39,OH,Ohio,62800,100,2391,2216,2.3499999046325684,6753,,142.1999969482422
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,22,5,,,,,White,,,,,2,Female,0,2011,1361.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,35,Cuyahoga County,7,,,Credit application incomplete,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0046628,39,OH,Ohio,62800,79,1412,1128,10.359999656677246,4390,,135.3000030517578
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,73,5,,,,,White,,,,,2,Female,0,2011,0801.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,93,Lorain County,9,,,Other,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0046769,39,OH,Ohio,62800,49,946,828,4.489999771118164,2382,,111.36000061035156
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,48,5,,,,,White,,,,,1,Male,0,2011,0004.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000852218,0129934,55,WI,Wisconsin,68700,65,1523,589,72.25,4212,,44.09000015258789
4,Application withdrawn by applicant,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,57,5,,,,,White,,,,,1,Male,0,2011,1342.05,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,35,Cuyahoga County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0047032,39,OH,Ohio,62800,56,1116,1015,7.03000020980835,3015,,115.8499984741211
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,60,5,,,,,White,,,,,1,Male,2,2011,1201.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,223,Paulding County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,2,FHA-insured,12060,"Atlanta, Sandy Springs, Marietta - GA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000852218,0415986,13,GA,Georgia,68300,232,5014,4437,6.230000019073486,14393,,106.83000183105469
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,201,5,,,,,White,,,,,2,Female,2,2011,0005.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,121,Fulton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,12060,"Atlanta, Sandy Springs, Marietta - GA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000852218,0415646,13,GA,Georgia,68300,250,1093,812,25.020000457763672,3705,,222.86000061035156
5,File closed for incompleteness,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,44,5,,,,,White,,,,,1,Male,0,2011,1862.06,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,35,Cuyahoga County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0046806,39,OH,Ohio,62800,99,1060,946,7.579999923706055,3152,,166.5
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,84,5,,,,,White,,,,,2,Female,0,2011,1371.03,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,35,Cuyahoga County,4,,,Collateral,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0046975,39,OH,Ohio,62800,109,1707,1556,8.489999771118164,4442,,97.61000061035156
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,150,5,,,,,White,,,,,2,Female,2,2011,0053.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,121,Fulton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,1,Conventional,12060,"Atlanta, Sandy Springs, Marietta - GA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000852218,0416224,13,GA,Georgia,68300,201,1301,777,58.2599983215332,2892,,62.81999969482422
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,31,5,,,,,White,,,,,1,Male,0,2011,1861.03,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,35,Cuyahoga County,1,4,,Debt-to-income ratio,Collateral,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0046885,39,OH,Ohio,62800,124,1473,1323,4.71999979019165,3517,,145.60000610351562
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,182,5,,,,,White,,,,,2,Female,2,2011,1306.00,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,117,Forsyth County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,1,Conventional,12060,"Atlanta, Sandy Springs, Marietta - GA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000852218,0415655,13,GA,Georgia,68300,263,9320,8497,9.380000114440918,27065,,162.24000549316406
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,117,5,,,,,White,,,,,1,Male,0,2011,0101.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,93,Lorain County,4,,,Collateral,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0046888,39,OH,Ohio,62800,248,2713,2464,3.819999933242798,7714,,176.11000061035156
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,106,5,,,,,White,,,,,1,Male,0,2011,0014.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000852218,0129954,55,WI,Wisconsin,68700,96,2591,2202,13.069999694824219,7002,,97.95999908447266
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,214,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,2,2011,0905.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,57,Cherokee County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,1,Conventional,12060,"Atlanta, Sandy Springs, Marietta - GA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000852218,0416398,13,GA,Georgia,68300,108,2257,1932,3.559999942779541,5874,,113.05999755859375
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,31,5,,,,,White,,,,,2,Female,0,2011,0101.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,93,Lorain County,9,,,Other,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0046916,39,OH,Ohio,62800,78,2713,2464,3.819999933242798,7714,,176.11000061035156
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,111,5,,,,,White,,,,,1,Male,2,2011,0115.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,121,Fulton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,2,FHA-insured,12060,"Atlanta, Sandy Springs, Marietta - GA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000852218,0415686,13,GA,Georgia,68300,291,4256,3866,6.420000076293945,12295,,190.3800048828125
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,10,5,,,,,White,,,,,2,Female,0,2011,4040.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,103,Medina County,1,,,Debt-to-income ratio,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0046925,39,OH,Ohio,62800,97,1345,1216,3.6500000953674316,3699,,131.35000610351562
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,23,5,,,,,White,,,,,2,Female,0,2011,2004.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,85,Lake County,3,,,Credit history,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0046980,39,OH,Ohio,62800,20,1312,1255,2.440000057220459,3685,,99.44999694824219
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,111,5,,,,,White,,,,,1,Male,0,2011,2025.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,85,Lake County,3,,,Credit history,,,,,2,Not a HOEPA loan,1,Secured by a first lien,2,Home improvement,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0047153,39,OH,Ohio,62800,130,1286,1096,4.639999866485596,4849,,93.30000305175781
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,77,5,,,,,White,,,,,1,Male,0,2011,0017.04,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852218,0129942,55,WI,Wisconsin,68700,136,1920,2441,9.369999885559082,6553,,114.63999938964844
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,45,5,,,,,White,,,,,1,Male,0,2011,2026.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,85,Lake County,4,1,,Collateral,Debt-to-income ratio,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0046868,39,OH,Ohio,62800,112,1610,1396,1.8899999856948853,4328,,99.05000305175781
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,1,Hispanic or Latino,40,5,,,,,White,,,,,1,Male,0,2011,1541.00,1,Hispanic or Latino,5,,,,,White,,,,,2,Female,35,Cuyahoga County,4,1,,Collateral,Debt-to-income ratio,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0046950,39,OH,Ohio,62800,70,927,720,7.369999885559082,2346,,88.1500015258789
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,60,5,,,,,White,,,,,2,Female,0,2011,1371.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,35,Cuyahoga County,3,1,,Credit history,Debt-to-income ratio,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0046981,39,OH,Ohio,62800,96,566,489,12.010000228881836,2456,,75.52999877929688
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,70,5,,,,,White,,,,,1,Male,0,2011,0027.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101,Racine County,1,,,Debt-to-income ratio,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0152222,55,WI,Wisconsin,68700,406,3071,2450,3.240000009536743,8889,,118.66999816894531
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,1,Hispanic or Latino,11,5,,,,,White,,,,,1,Male,0,2011,0003.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101,Racine County,4,,,Collateral,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0129945,55,WI,Wisconsin,68700,88,1186,426,90.02999877929688,3632,,48.86000061035156
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,600,5,,,,,White,,,,,1,Male,0,2011,0002.00,2,Not Hispanic or Latino,2,,,,,Asian,,,,,1,Male,101,Racine County,7,,,Credit application incomplete,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0124337,55,WI,Wisconsin,68700,378,1721,867,56.63999938964844,6284,,69.5199966430664
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,27,5,,,,,White,,,,,1,Male,0,2011,1361.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,35,Cuyahoga County,4,1,,Collateral,Debt-to-income ratio,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0046952,39,OH,Ohio,62800,108,1412,1128,10.359999656677246,4390,,135.3000030517578
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,55,5,,,,,White,,,,,1,Male,0,2011,0027.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000852218,0130104,55,WI,Wisconsin,68700,165,3071,2450,3.240000009536743,8889,,118.66999816894531
4,Application withdrawn by applicant,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,32,5,,,,,White,,,,,2,Female,0,2011,1852.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,35,Cuyahoga County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,17460,"Cleveland, Elyria, Mentor - OH",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000723112,0047235,39,OH,Ohio,62800,53,2167,1774,22.809999465942383,5286,,108.87999725341797
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,1,Hispanic or Latino,82,5,,,,,White,,,,,1,Male,0,2011,0016.02,1,Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852218,0129968,55,WI,Wisconsin,68700,167,958,931,6.429999828338623,2581,01.52,142.8699951171875
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,32,5,,,,,White,,,,,1,Male,0,2011,0008.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000852218,0129879,55,WI,Wisconsin,68700,63,1650,1323,34.97999954223633,4694,,87.83000183105469
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,27,5,,,,,White,,,,,1,Male,0,2011,0010.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000852218,0129952,55,WI,Wisconsin,68700,46,1153,953,22.079999923706055,2767,,81.16000366210938
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,60,5,,,,,White,,,,,1,Male,0,2011,0028.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000852218,0130172,55,WI,Wisconsin,68700,256,1819,1562,2.7300000190734863,4868,,120.0999984741211
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,73,5,,,,,White,,,,,1,Male,0,2011,0010.03,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852218,0156896,55,WI,Wisconsin,68700,100,1571,960,16.479999542236328,3927,,72.7699966430664
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,1,Hispanic or Latino,28,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,0,2011,0014.00,1,Hispanic or Latino,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,2,Female,101,Racine County,1,,,Debt-to-income ratio,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000852218,0129971,55,WI,Wisconsin,68700,112,2591,2202,13.069999694824219,7002,,97.95999908447266
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,38,5,,,,,White,,,,,1,Male,0,2011,0015.03,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,101,Racine County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,39540,Racine - WI,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000852218,0129957,55,WI,Wisconsin,68700,132,2030,1844,16.3700008392334,7014,,137.92999267578125
