action_taken,action_taken_name,agency_code,agency_abbr,agency_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,applicant_race_name_1,applicant_race_name_2,applicant_race_name_3,applicant_race_name_4,applicant_race_name_5,applicant_sex,applicant_sex_name,application_date_indicator,as_of_year,census_tract_number,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,co_applicant_race_name_1,co_applicant_race_name_2,co_applicant_race_name_3,co_applicant_race_name_4,co_applicant_race_name_5,co_applicant_sex,co_applicant_sex_name,county_code,county_name,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_name_1,denial_reason_name_2,denial_reason_name_3,edit_status,edit_status_name,hoepa_status,hoepa_status_name,lien_status,lien_status_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,msamd,msamd_name,owner_occupancy,owner_occupancy_name,preapproval,preapproval_name,property_type,property_type_name,purchaser_type,purchaser_type_name,respondent_id,sequence_number,state_code,state_abbr,state_name,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,rate_spread,tract_to_msamd_income
1,Loan originated,1,OCC,Office of the Comptroller of the Currency,3,"Information not provided by applicant in mail, Internet, or telephone application",65,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2010,0132.09,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,13,Boulder County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,14500,Boulder - CO,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000000008,0131915,8,CO,Colorado,89600,195,1656,1514,12.579999923706055,4744,,102.41000366210938
3,Application denied by financial institution,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,48,3,,,,,Black or African American,,,,,2,Female,0,2010,1608.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,125,Oakland County,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,2,Home improvement,1,Conventional,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060143,0002967,26,MI,Michigan,79600,10,1104,976,57.02000045776367,4062,,121.7300033569336
3,Application denied by financial institution,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,33,5,,,,,White,,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2010,9905.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,105,Lee County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,0000024382,0003933,51,VA,Virginia,53300,40,2173,1421,1.6299999952316284,4655,,65.62000274658203
4,Application withdrawn by applicant,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,,5,,,,,White,,,,,2,Female,0,2010,0028.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,153,Polk County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,19780,"Des Moines, West Des Moines - IA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000000001,1544947,19,IA,Iowa,73200,167,1362,880,18.729999542236328,3753,,90.01000213623047
3,Application denied by financial institution,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,30,3,,,,,Black or African American,,,,,1,Male,0,2010,,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,,,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,0000024382,0003990,51,VA,Virginia,,45,,,,,,
3,Application denied by financial institution,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,32,3,,,,,Black or African American,,,,,1,Male,0,2010,2635.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,99,Macomb County,,,,,,,,,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060143,0003024,26,MI,Michigan,79600,5,1804,1532,10.8100004196167,4273,,74.55999755859375
3,Application denied by financial institution,2,FRS,Federal Reserve System,3,"Information not provided by applicant in mail, Internet, or telephone application",47,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2010,1448.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,125,Oakland County,,,,,,,,,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060143,0003001,26,MI,Michigan,79600,10,842,743,8.970000267028809,2708,,72.19000244140625
3,Application denied by financial institution,5,NCUA,National Credit Union Administration,3,"Information not provided by applicant in mail, Internet, or telephone application",28,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2010,9904.00,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",163,Rockbridge County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,0000024382,0003955,51,VA,Virginia,53300,50,1750,1288,10.289999961853027,3934,,105.80000305175781
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,52,5,,,,,White,,,,,1,Male,0,2010,1447.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,125,Oakland County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060150,0000025,26,MI,Michigan,79600,25,1364,1207,16.31999969482422,5863,,69.31999969482422
3,Application denied by financial institution,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,155,5,,,,,White,,,,,1,Male,0,2010,1455.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,125,Oakland County,4,,,Collateral,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,2,Home improvement,1,Conventional,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060150,0000019,26,MI,Michigan,79600,25,2121,1896,9.34000015258789,6650,,104.27999877929688
2,Application approved but not accepted,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,138,5,,,,,White,,,,,1,Male,0,2010,0108.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,153,Polk County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,19780,"Des Moines, West Des Moines - IA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000000001,1543784,19,IA,Iowa,73200,200,2226,1995,5.130000114440918,6704,,120.66000366210938
1,Loan originated,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,51,5,,,,,White,,,,,1,Male,0,2010,1922.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,125,Oakland County,,,,,,,,,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060143,0003032,26,MI,Michigan,79600,6,1964,1918,9.6899995803833,6429,,164.4600067138672
1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,223,5,,,,,White,,,,,2,Female,0,2010,0508.02,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,49,Dallas County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,19780,"Des Moines, West Des Moines - IA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000000001,1540132,19,IA,Iowa,73200,154,3442,3099,5.610000133514404,10139,,136.27000427246094
1,Loan originated,1,OCC,Office of the Comptroller of the Currency,3,"Information not provided by applicant in mail, Internet, or telephone application",,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2010,0508.02,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",49,Dallas County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,19780,"Des Moines, West Des Moines - IA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000000001,1545413,19,IA,Iowa,73200,228,3442,3099,5.610000133514404,10139,,136.27000427246094
1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,34,5,,,,,White,,,,,1,Male,0,2010,0132.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,13,Boulder County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,14500,Boulder - CO,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000000008,0132002,8,CO,Colorado,89600,177,630,543,6.900000095367432,1695,,105.8499984741211
1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,270,5,,,,,White,,,,,1,Male,0,2010,0112.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,153,Polk County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,19780,"Des Moines, West Des Moines - IA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000000001,1543797,19,IA,Iowa,73200,247,3166,2826,8.930000305175781,10323,,159.82000732421875
1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,113,5,,,,,White,,,,,1,Male,0,2010,0203.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,181,Warren County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,19780,"Des Moines, West Des Moines - IA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000000001,1543379,19,IA,Iowa,73200,380,1625,1485,2.7699999809265137,4585,,127.9000015258789
2,Application approved but not accepted,2,FRS,Federal Reserve System,3,"Information not provided by applicant in mail, Internet, or telephone application",33,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2010,1840.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,125,Oakland County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060143,0002938,26,MI,Michigan,79600,107,1200,1065,4.699999809265137,2934,,124.98999786376953
1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,,5,,,,,White,,,,,2,Female,0,2010,8201.03,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,31,Cook County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,16974,"Chicago, Joliet, Naperville - IL",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000000008,0804611,17,IL,Illinois,74700,124,1139,1111,12.010000228881836,3990,,133.25999450683594
1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2010,8811.06,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,197,Will County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,16974,"Chicago, Joliet, Naperville - IL",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000000008,0804519,17,IL,Illinois,74700,105,3101,2907,4.460000038146973,9866,,123.72000122070312
3,Application denied by financial institution,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,61,5,,,,,White,,,,,1,Male,0,2010,2218.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,99,Macomb County,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,3,Refinancing,1,Conventional,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060143,0003042,26,MI,Michigan,79600,10,733,672,3.640000104904175,2338,,111.88999938964844
1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,78,5,,,,,White,,,,,1,Male,0,2010,0136.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,13,Boulder County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,14500,Boulder - CO,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000000008,0131950,8,CO,Colorado,89600,212,1504,1136,8.600000381469727,3583,,99.87000274658203
3,Application denied by financial institution,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,39,5,,,,,White,,,,,2,Female,0,2010,0110.21,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,153,Polk County,1,,,Debt-to-income ratio,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,19780,"Des Moines, West Des Moines - IA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000000001,1542041,19,IA,Iowa,73200,167,1888,1793,4.760000228881836,5038,,133.24000549316406
4,Application withdrawn by applicant,5,NCUA,National Credit Union Administration,1,Hispanic or Latino,61,5,,,,,White,,,,,2,Female,0,2010,1415.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,125,Oakland County,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,3,Refinancing,1,Conventional,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060150,0000029,26,MI,Michigan,79600,25,2019,1218,75.80000305175781,6338,,58.369998931884766
2,Application approved but not accepted,5,NCUA,National Credit Union Administration,3,"Information not provided by applicant in mail, Internet, or telephone application",44,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,0,2010,1443.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,125,Oakland County,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,3,Refinancing,1,Conventional,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060150,0000021,26,MI,Michigan,79600,25,1578,1427,4.710000038146973,3992,,95.62000274658203
3,Application denied by financial institution,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,106,5,,,,,White,,,,,1,Male,0,2010,1451.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,125,Oakland County,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,3,Refinancing,1,Conventional,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060143,0003046,26,MI,Michigan,79600,120,884,814,6.309999942779541,2251,,95.69999694824219
3,Application denied by financial institution,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,40,5,,,,,White,,,,,1,Male,0,2010,2315.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,99,Macomb County,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,3,Refinancing,1,Conventional,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060143,0003041,26,MI,Michigan,79600,15,1744,1681,17.510000228881836,5661,,116.5999984741211
3,Application denied by financial institution,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,60,5,,,,,White,,,,,1,Male,0,2010,2642.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,99,Macomb County,,,,,,,,,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060143,0002971,26,MI,Michigan,79600,1,1670,1386,9.050000190734863,4686,,58.9900016784668
1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,75,5,,,,,White,,,,,1,Male,0,2010,0125.08,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,13,Boulder County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,14500,Boulder - CO,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000000008,0146643,8,CO,Colorado,89600,231,871,505,12.8100004196167,2825,,88.08999633789062
2,Application approved but not accepted,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,35,5,,,,,White,,,,,1,Male,0,2010,,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,,,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,0000024382,0004102,51,VA,Virginia,,52,,,,,,
3,Application denied by financial institution,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,35,5,,,,,White,,,,,2,Female,0,2010,2270.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,99,Macomb County,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,3,Refinancing,1,Conventional,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060143,0003054,26,MI,Michigan,79600,27,2482,2353,5.71999979019165,6750,,121.3499984741211
3,Application denied by financial institution,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,55,5,,,,,White,,,,,1,Male,0,2010,2303.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,99,Macomb County,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,3,Refinancing,1,Conventional,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060143,0003050,26,MI,Michigan,79600,8,1293,1184,7.320000171661377,4659,,88.05999755859375
3,Application denied by financial institution,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,35,5,,,,,White,,,,,1,Male,0,2010,2258.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,99,Macomb County,,,,,,,,,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060143,0002983,26,MI,Michigan,79600,5,1522,1397,3.950000047683716,4908,,97.79000091552734
1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,296,5,,,,,White,,,,,1,Male,0,2010,0125.07,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,13,Boulder County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,14500,Boulder - CO,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000000008,0148361,8,CO,Colorado,89600,336,1373,799,17.610000610351562,4299,,77.87999725341797
1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2010,8032.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,31,Cook County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,16974,"Chicago, Joliet, Naperville - IL",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000000008,0804569,17,IL,Illinois,74700,211,1722,2000,6.539999961853027,5640,,134.2100067138672
4,Application withdrawn by applicant,5,NCUA,National Credit Union Administration,3,"Information not provided by applicant in mail, Internet, or telephone application",61,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,2,Female,0,2010,2314.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,99,Macomb County,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,3,Refinancing,1,Conventional,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060150,0000010,26,MI,Michigan,79600,10,1891,1816,13.710000038146973,5894,,112.33999633789062
2,Application approved but not accepted,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,75,5,,,,,White,,,,,1,Male,0,2010,0508.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,49,Dallas County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,19780,"Des Moines, West Des Moines - IA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000000001,1544291,19,IA,Iowa,73200,160,3442,3099,5.610000133514404,10139,,136.27000427246094
1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,,5,,,,,White,,,,,2,Female,0,2010,0207.00,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,181,Warren County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,19780,"Des Moines, West Des Moines - IA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000000001,1542149,19,IA,Iowa,73200,121,1119,904,3.0,3704,,108.70999908447266
1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,,5,,,,,White,,,,,2,Female,0,2010,8413.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,43,DuPage County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,16974,"Chicago, Joliet, Naperville - IL",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000000008,0804644,17,IL,Illinois,74700,92,3738,3614,24.09000015258789,11750,,138.1300048828125
1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,163,2,,,,,Asian,,,,,1,Male,0,2010,0131.06,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,13,Boulder County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,14500,Boulder - CO,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000000008,0145036,8,CO,Colorado,89600,318,2731,2106,15.670000076293945,9349,,128.63999938964844
1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,145,5,,,,,White,,,,,1,Male,0,2010,1600.00,2,Not Hispanic or Latino,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,125,Oakland County,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,3,Refinancing,1,Conventional,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060150,0000013,26,MI,Michigan,79600,45,1635,1597,53.65999984741211,4236,,144.58999633789062
3,Application denied by financial institution,5,NCUA,National Credit Union Administration,3,"Information not provided by applicant in mail, Internet, or telephone application",29,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,2,Female,0,2010,1426.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,125,Oakland County,4,,,Collateral,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,3,Refinancing,1,Conventional,47644,"Warren, Troy, Farmington Hills - MI",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000060150,0000001,26,MI,Michigan,79600,9,1940,1616,51.279998779296875,5593,,84.76000213623047
1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,140,5,,,,,White,,,,,1,Male,0,2010,0127.08,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,13,Boulder County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,14500,Boulder - CO,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,0000000008,0131874,8,CO,Colorado,89600,382,2055,1872,8.869999885559082,5380,,140.75
