action_taken,action_taken_name,agency_code,agency_abbr,agency_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,applicant_race_name_1,applicant_race_name_2,applicant_race_name_3,applicant_race_name_4,applicant_race_name_5,applicant_sex,applicant_sex_name,application_date_indicator,as_of_year,census_tract_number,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,co_applicant_race_name_1,co_applicant_race_name_2,co_applicant_race_name_3,co_applicant_race_name_4,co_applicant_race_name_5,co_applicant_sex,co_applicant_sex_name,county_code,county_name,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_name_1,denial_reason_name_2,denial_reason_name_3,edit_status,edit_status_name,hoepa_status,hoepa_status_name,lien_status,lien_status_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,msamd,msamd_name,owner_occupancy,owner_occupancy_name,preapproval,preapproval_name,property_type,property_type_name,purchaser_type,purchaser_type_name,respondent_id,sequence_number,state_code,state_abbr,state_name,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,rate_spread,tract_to_msamd_income
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2013,0122.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,129,New Hanover County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,48900,Wilmington - NC,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000619877,0023049,37,NC,North Carolina,62700,211,1824,586,4.949999809265137,3048,,84.88999938964844
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2013,0121.05,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,129,New Hanover County,7,,,Credit application incomplete,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,48900,Wilmington - NC,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000619877,0018753,37,NC,North Carolina,62700,152,4303,3234,11.199999809265137,11361,,104.16999816894531
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",23,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2013,0203.04,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",19,Brunswick County,1,,,Debt-to-income ratio,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,48900,Wilmington - NC,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000619877,0023973,37,NC,North Carolina,62700,151,2393,1806,5.670000076293945,4846,,128.25999450683594
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,109,5,,,,,White,,,,,1,Male,0,2013,0123.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,129,New Hanover County,7,,,Credit application incomplete,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,48900,Wilmington - NC,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000619877,0035985,37,NC,North Carolina,62700,314,3146,2261,7.860000133514404,7167,,150.3000030517578
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0214.09,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,7,Benton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0164027,5,AR,Arkansas,56700,300,1572,1048,6.360000133514404,2468,,120.51000213623047
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0103.02,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,143,Washington County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0165443,5,AR,Arkansas,56700,272,3229,1478,66.0199966430664,13557,,70.5
5,File closed for incompleteness,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,134,5,,,,,White,,,,,1,Male,0,2013,0204.03,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,19,Brunswick County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,48900,Wilmington - NC,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000619877,0019055,37,NC,North Carolina,62700,261,4446,1729,14.550000190734863,4571,,68.29000091552734
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0105.06,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,143,Washington County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,2,FHA-insured,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000852320,0165829,5,AR,Arkansas,56700,83,3435,2322,16.809999465942383,9459,,99.7300033569336
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,360,5,,,,,White,,,,,1,Male,0,2013,0122.03,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,129,New Hanover County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,48900,Wilmington - NC,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000619877,0036775,37,NC,North Carolina,62700,278,1643,699,4.420000076293945,2012,,123.5999984741211
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0213.06,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,7,Benton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0164319,5,AR,Arkansas,56700,237,1095,845,11.850000381469727,3512,,281.7099914550781
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0214.08,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,7,Benton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,2,FHA-insured,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000852320,0165761,5,AR,Arkansas,56700,140,1694,1062,36.060001373291016,4955,,95.68000030517578
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0111.02,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,143,Washington County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0164359,5,AR,Arkansas,56700,193,2369,1913,16.18000030517578,6460,,100.16999816894531
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0207.01,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,7,Benton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0166085,5,AR,Arkansas,56700,56,2015,1531,7.21999979019165,4985,,120.5199966430664
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",122,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2013,0120.06,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,129,New Hanover County,3,9,,Credit history,Other,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,48900,Wilmington - NC,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000619877,0037906,37,NC,North Carolina,62700,149,1321,1135,10.609999656677246,3865,,135.5399932861328
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0205.01,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,7,Benton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0165115,5,AR,Arkansas,56700,294,1630,1147,21.170000076293945,5073,,106.30000305175781
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0101.05,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,143,Washington County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,3,VA-guaranteed,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000852320,0167028,5,AR,Arkansas,56700,126,3397,2114,9.300000190734863,8065,,129.35000610351562
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0105.06,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,143,Washington County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,2,FHA-insured,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000852320,0165274,5,AR,Arkansas,56700,177,3435,2322,16.809999465942383,9459,,99.7300033569336
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0105.03,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,143,Washington County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0166962,5,AR,Arkansas,56700,110,2496,1822,18.280000686645508,7676,,124.4000015258789
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0105.09,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,143,Washington County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0173079,5,AR,Arkansas,56700,114,2047,1568,20.649999618530273,6795,,122.0199966430664
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,97,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,2,Female,0,2013,0205.04,2,Not Hispanic or Latino,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,19,Brunswick County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,48900,Wilmington - NC,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000619877,0022929,37,NC,North Carolina,62700,124,768,573,12.399999618530273,1443,,134.27999877929688
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0207.01,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,7,Benton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0167092,5,AR,Arkansas,56700,404,2015,1531,7.21999979019165,4985,,120.5199966430664
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,48,5,,,,,White,,,,,2,Female,0,2013,0104.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,129,New Hanover County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,2,Home improvement,1,Conventional,48900,Wilmington - NC,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000619877,0020054,37,NC,North Carolina,62700,138,1085,651,17.260000228881836,2909,,153.0800018310547
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0204.05,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,7,Benton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0167106,5,AR,Arkansas,56700,212,837,689,14.1899995803833,3149,,227.3300018310547
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,156,5,,,,,White,,,,,1,Male,0,2013,0203.10,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,19,Brunswick County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,48900,Wilmington - NC,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000619877,0038632,37,NC,North Carolina,62700,287,3165,979,5.119999885559082,2149,,113.69000244140625
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0205.03,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,7,Benton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0165419,5,AR,Arkansas,56700,148,923,435,41.65999984741211,4045,,82.9000015258789
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0206.03,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,7,Benton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0167134,5,AR,Arkansas,56700,280,1416,994,28.969999313354492,5519,,192.2899932861328
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,78,5,,,,,White,,,,,2,Female,0,2013,0121.03,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,129,New Hanover County,7,,,Credit application incomplete,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,48900,Wilmington - NC,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000619877,0023589,37,NC,North Carolina,62700,212,1842,1567,8.569999694824219,4307,,138.0500030517578
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,114,5,,,,,White,,,,,1,Male,0,2013,0121.05,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,129,New Hanover County,7,,,Credit application incomplete,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,48900,Wilmington - NC,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000619877,0026658,37,NC,North Carolina,62700,220,4303,3234,11.199999809265137,11361,,104.16999816894531
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0209.01,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,7,Benton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0174111,5,AR,Arkansas,56700,114,2359,1537,24.010000228881836,6839,,150.8800048828125
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,106,5,,,,,White,,,,,1,Male,0,2013,0203.04,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,19,Brunswick County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,48900,Wilmington - NC,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000619877,0023888,37,NC,North Carolina,62700,236,2393,1806,5.670000076293945,4846,,128.25999450683594
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0213.10,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,7,Benton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0167941,5,AR,Arkansas,56700,150,2413,1686,19.969999313354492,7382,,145.25
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,148,5,,,,,White,,,,,2,Female,0,2013,9202.02,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",141,Pender County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,48900,Wilmington - NC,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000619877,0023830,37,NC,North Carolina,62700,260,2744,2331,5.869999885559082,6164,,149.89999389648438
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,112,5,,,,,White,,,,,2,Female,0,2013,0116.03,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,129,New Hanover County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,48900,Wilmington - NC,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000619877,0027936,37,NC,North Carolina,62700,200,2540,1860,28.81999969482422,7436,,110.83000183105469
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0208.05,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,7,Benton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0175412,5,AR,Arkansas,56700,118,1836,1453,7.070000171661377,4567,,125.62999725341797
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0213.10,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,7,Benton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0165868,5,AR,Arkansas,56700,347,2413,1686,19.969999313354492,7382,,145.25
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0207.03,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,7,Benton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0169486,5,AR,Arkansas,56700,275,2031,1642,5.849999904632568,4581,,123.18000030517578
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,53,5,,,,,White,,,,,1,Male,0,2013,9201.03,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,141,Pender County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,48900,Wilmington - NC,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000619877,0024138,37,NC,North Carolina,62700,214,2518,1383,10.9399995803833,4004,,95.36000061035156
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0105.06,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,143,Washington County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0167216,5,AR,Arkansas,56700,294,3435,2322,16.809999465942383,9459,,99.7300033569336
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0206.03,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,7,Benton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0175656,5,AR,Arkansas,56700,162,1416,994,28.969999313354492,5519,,192.2899932861328
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0214.09,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,7,Benton County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0166283,5,AR,Arkansas,56700,112,1572,1048,6.360000133514404,2468,,120.51000213623047
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0101.05,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,143,Washington County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,1,Conventional,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,0169978,5,AR,Arkansas,56700,143,3397,2114,9.300000190734863,8065,,129.35000610351562
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2013,0103.01,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,143,Washington County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,2,FHA-insured,22220,"Fayetteville, Springdale, Rogers - AR, MO",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000852320,0166874,5,AR,Arkansas,56700,149,2703,1868,51.2599983215332,9474,,87.3499984741211
