action_taken,action_taken_name,agency_code,agency_abbr,agency_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,applicant_race_name_1,applicant_race_name_2,applicant_race_name_3,applicant_race_name_4,applicant_race_name_5,applicant_sex,applicant_sex_name,application_date_indicator,as_of_year,census_tract_number,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,co_applicant_race_name_1,co_applicant_race_name_2,co_applicant_race_name_3,co_applicant_race_name_4,co_applicant_race_name_5,co_applicant_sex,co_applicant_sex_name,county_code,county_name,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_name_1,denial_reason_name_2,denial_reason_name_3,edit_status,edit_status_name,hoepa_status,hoepa_status_name,lien_status,lien_status_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,msamd,msamd_name,owner_occupancy,owner_occupancy_name,preapproval,preapproval_name,property_type,property_type_name,purchaser_type,purchaser_type_name,respondent_id,sequence_number,state_code,state_abbr,state_name,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,rate_spread,tract_to_msamd_income
2,Application approved but not accepted,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,114,5,,,,,White,,,,,1,Male,0,2012,0002.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,43,Mariposa County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000146672,0030069,6,CA,California,57900,71,2068,1144,14.949999809265137,3352,,97.37999725341797
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,1,Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2012,0011.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,23,Humboldt County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000143662,0012924,6,CA,California,57900,270,2553,1179,20.09000015258789,6350,,84.93000030517578
2,Application approved but not accepted,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,297,5,,,,,White,,,,,1,Male,0,2012,0012.03,1,Hispanic or Latino,5,,,,,White,,,,,2,Female,57,Nevada County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000146672,0009190,6,CA,California,57900,413,3791,851,11.039999961853027,2927,,135.25
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,53,5,,,,,White,,,,,1,Male,0,2012,0109.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,23,Humboldt County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000143662,0013200,6,CA,California,57900,170,1451,876,29.25,4533,,74.26000213623047
2,Application approved but not accepted,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,79,5,,,,,White,,,,,2,Female,0,2012,0002.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,103,Tehama County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000146672,0035260,6,CA,California,57900,164,2959,2083,13.859999656677246,7705,,92.2699966430664
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,40,5,,,,,White,,,,,2,Female,0,2012,0003.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,9,Calaveras County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000146672,0030077,6,CA,California,57900,195,3368,2164,16.1299991607666,6969,,108.72000122070312
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,72,1,5,,,,American Indian or Alaska Native,White,,,,2,Female,0,2012,0108.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,23,Humboldt County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000143662,0012978,6,CA,California,57900,199,1835,1040,24.100000381469727,4785,01.73,86.19999694824219
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,101,5,,,,,White,,,,,1,Male,0,2012,0008.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,57,Nevada County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000146672,0011742,6,CA,California,57900,115,2472,1631,9.880000114440918,4888,,104.88999938964844
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,77,5,,,,,White,,,,,1,Male,0,2012,0101.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,23,Humboldt County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000143662,0013270,6,CA,California,57900,197,1578,694,35.68000030517578,2884,,61.11000061035156
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,137,5,,,,,White,,,,,1,Male,0,2012,0003.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,57,Nevada County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000146672,0035353,6,CA,California,57900,282,1037,847,10.40999984741211,2353,,133.9499969482422
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,39,5,,,,,White,,,,,1,Male,0,2012,0004.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,9,Calaveras County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000146672,0030098,6,CA,California,57900,87,2388,1397,13.789999961853027,4032,,82.30000305175781
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,108,5,,,,,White,,,,,2,Female,0,2012,0002.00,1,Hispanic or Latino,5,,,,,White,,,,,1,Male,23,Humboldt County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000143662,0013054,6,CA,California,57900,248,2267,1061,29.65999984741211,6211,,91.4800033569336
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,137,5,,,,,White,,,,,1,Male,0,2012,0003.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,103,Tehama County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000146672,0013004,6,CA,California,57900,283,1939,1312,21.1299991607666,4515,,84.22000122070312
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,90,5,,,,,White,,,,,1,Male,0,2012,0009.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,33,Lake County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000143662,0013422,6,CA,California,57900,288,3749,1824,20.170000076293945,6059,,102.80999755859375
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,85,2,,,,,Asian,,,,,1,Male,2,2012,0108.01,2,Not Hispanic or Latino,2,,,,,Asian,,,,,2,Female,45,Mendocino County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000146672,0035437,6,CA,California,57900,344,2175,1633,26.1200008392334,5915,,111.81999969482422
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,205,5,,,,,White,,,,,1,Male,0,2012,0002.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,51,Mono County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000146672,0031060,6,CA,California,57900,80,5072,1361,37.560001373291016,8237,,136.6999969482422
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,70,5,,,,,White,,,,,1,Male,0,2012,0001.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,105,Trinity County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000143662,0013116,6,CA,California,57900,69,1896,992,13.880000114440918,2867,,84.7300033569336
2,Application approved but not accepted,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,89,5,,,,,White,,,,,1,Male,0,2012,0001.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,57,Nevada County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000146672,0014811,6,CA,California,57900,302,3007,2487,11.3100004196167,6677,,125.73999786376953
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2012,0007.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,23,Humboldt County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,2,Not owner-occupied as a principal dwelling,2,Preapproval was not requested,3,Multifamily dwelling,0,Loan was not originated or was not sold in calendar year covered by register,0000143662,0013648,6,CA,California,57900,154,2315,1329,17.540000915527344,5360,,118.37999725341797
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,20,5,,,,,White,,,,,1,Male,0,2012,0007.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,103,Tehama County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,4,FSA/RHS-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000146672,0035728,6,CA,California,57900,86,2671,1389,32.16999816894531,7828,,68.2300033569336
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,69,5,,,,,White,,,,,1,Male,0,2012,0009.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,23,Humboldt County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000146672,0034256,6,CA,California,57900,125,2262,1599,13.779999732971191,5074,,140.69000244140625
4,Application withdrawn by applicant,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,74,5,,,,,White,,,,,2,Female,0,2012,0009.00,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,103,Tehama County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,0000143662,0013219,6,CA,California,57900,90,1640,885,29.93000030517578,3678,,99.52999877929688
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,29,5,,,,,White,,,,,2,Female,0,2012,0004.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,33,Lake County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000146672,0016600,6,CA,California,57900,65,2455,1308,25.850000381469727,5574,,100.4000015258789
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,0,2012,0110.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,23,Humboldt County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,2,Not owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000143662,0013668,6,CA,California,57900,150,1651,1258,20.09000015258789,4386,,91.11000061035156
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,57,5,,,,,White,,,,,1,Male,0,2012,0004.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,57,Nevada County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000146672,0035767,6,CA,California,57900,164,3019,2200,13.65999984741211,6926,,123.2300033569336
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,72,5,,,,,White,,,,,1,Male,0,2012,0110.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,23,Humboldt County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000143662,0012335,6,CA,California,57900,158,1651,1258,20.09000015258789,4386,,91.11000061035156
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,108,5,,,,,White,,,,,1,Male,0,2012,0001.21,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,9,Calaveras County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000143662,0013251,6,CA,California,57900,280,2038,1283,17.100000381469727,4463,,105.25
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,114,5,,,,,White,,,,,1,Male,0,2012,0004.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,57,Nevada County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000146672,0016925,6,CA,California,57900,287,3120,2235,9.3100004196167,5744,,138.77999877929688
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",2,2012,0041.00,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",109,Tuolumne County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000146672,0000303,6,CA,California,57900,324,2304,1656,12.170000076293945,5358,,95.75
3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,64,5,,,,,White,,,,,1,Male,0,2012,0007.00,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,23,Humboldt County,4,,,Collateral,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000146672,0035827,6,CA,California,57900,205,2315,1329,17.540000915527344,5360,,118.37999725341797
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,44,5,,,,,White,,,,,2,Female,0,2012,0008.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,23,Humboldt County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000143662,0012433,6,CA,California,57900,169,2071,1143,19.40999984741211,4668,,98.48999786376953
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2012,0105.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,23,Humboldt County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000143662,0013348,6,CA,California,57900,253,2729,1605,19.43000030517578,6635,,94.9800033569336
4,Application withdrawn by applicant,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,228,2,,,,,Asian,,,,,1,Male,0,2012,0001.03,2,Not Hispanic or Latino,2,,,,,Asian,,,,,2,Female,57,Nevada County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000146672,0017164,6,CA,California,57900,290,3575,2862,10.25,7893,,142.72000122070312
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",2,2012,0106.00,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",45,Mendocino County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000146672,0000372,6,CA,California,57900,373,3261,2287,16.889999389648438,6917,,99.33999633789062
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,279,2,,,,,Asian,,,,,1,Male,0,2012,0012.03,2,Not Hispanic or Latino,2,,,,,Asian,,,,,2,Female,57,Nevada County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000146672,0037099,6,CA,California,57900,392,3791,851,11.039999961853027,2927,,135.25
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,1,Hispanic or Latino,95,5,,,,,White,,,,,1,Male,0,2012,0001.00,1,Hispanic or Latino,5,,,,,White,,,,,2,Female,11,Colusa County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000143662,0012451,6,CA,California,57900,288,1758,1006,64.16999816894531,5183,,92.12999725341797
4,Application withdrawn by applicant,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,71,5,,,,,White,,,,,1,Male,0,2012,0013.00,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,33,Lake County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000143662,0013460,6,CA,California,57900,417,3496,2107,22.3799991607666,7575,,109.19000244140625
2,Application approved but not accepted,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,64,5,,,,,White,,,,,2,Female,0,2012,0007.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,57,Nevada County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000146672,0018423,6,CA,California,57900,172,1812,1359,10.84000015258789,3968,,113.6500015258789
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",2,2012,0009.00,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",33,Lake County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,0000146672,0001766,6,CA,California,57900,276,3749,1824,20.170000076293945,6059,,102.80999755859375
1,Loan originated,7,HUD,Department of Housing and Urban Development,3,"Information not provided by applicant in mail, Internet, or telephone application",135,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,0,2012,5550.01,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,2,Female,37,Los Angeles County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,31084,"Los Angeles, Long Beach, Glendale - CA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",3213309992,0007596,6,CA,California,64800,394,1493,950,82.33000183105469,5411,,117.97000122070312
1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,136,5,,,,,White,,,,,2,Female,0,2012,0005.03,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,9,Calaveras County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,2,Not owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000143662,0012524,6,CA,California,57900,102,3414,616,9.699999809265137,2330,,125.76000213623047
2,Application approved but not accepted,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2012,0010.00,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,23,Humboldt County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,3,Not applicable,3,Not applicable,3,Multifamily dwelling,0,Loan was not originated or was not sold in calendar year covered by register,0000143662,0013469,6,CA,California,57900,4000,1509,613,28.389999389648438,5906,,81.25
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,258,3,,,,,Black or African American,,,,,1,Male,2,2012,0012.06,2,Not Hispanic or Latino,3,,,,,Black or African American,,,,,2,Female,57,Nevada County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000146672,0020903,6,CA,California,57900,219,2545,1212,41.869998931884766,6090,,106.44000244140625
6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",2,2012,0003.00,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",105,Trinity County,,,,,,,6,Quality edit failure only,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,0000146672,0002537,6,CA,California,57900,220,1566,962,19.260000228881836,3105,,74.97000122070312
1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,186,5,,,,,White,,,,,1,Male,0,2012,5768.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,37,Los Angeles County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,31084,"Los Angeles, Long Beach, Glendale - CA",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",3213309992,0007603,6,CA,California,64800,471,1113,404,50.54999923706055,3992,,103.58999633789062
